iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,hosp_patients,weekly_hosp_admissions,stringency_index,population,population_density
BRN,Brunei,9/3/2020,1.0,1.0,,,,,19.44,445373,81.347
BRN,Brunei,10/3/2020,1.0,0.0,,,,,19.44,445373,81.347
BRN,Brunei,11/3/2020,11.0,10.0,,,,,30.56,445373,81.347
BRN,Brunei,12/3/2020,11.0,0.0,,,,,30.56,445373,81.347
BRN,Brunei,13/3/2020,37.0,26.0,,,,,50.0,445373,81.347
BRN,Brunei,14/3/2020,40.0,3.0,,,,,50.0,445373,81.347
BRN,Brunei,15/3/2020,50.0,10.0,,,,,50.0,445373,81.347
BRN,Brunei,16/3/2020,54.0,4.0,,,,,50.0,445373,81.347
BRN,Brunei,17/3/2020,56.0,2.0,,,,,50.0,445373,81.347
BRN,Brunei,18/3/2020,68.0,12.0,,,,,50.0,445373,81.347
BRN,Brunei,19/3/2020,75.0,7.0,,,,,50.0,445373,81.347
BRN,Brunei,20/3/2020,78.0,3.0,,,,,50.0,445373,81.347
BRN,Brunei,21/3/2020,83.0,5.0,,,,,50.0,445373,81.347
BRN,Brunei,22/3/2020,88.0,5.0,,,,,50.0,445373,81.347
BRN,Brunei,23/3/2020,91.0,3.0,,,,,50.0,445373,81.347
BRN,Brunei,24/3/2020,104.0,13.0,,,,,52.78,445373,81.347
BRN,Brunei,25/3/2020,109.0,5.0,,,,,52.78,445373,81.347
BRN,Brunei,26/3/2020,114.0,5.0,,,,,52.78,445373,81.347
BRN,Brunei,27/3/2020,115.0,1.0,,,,,52.78,445373,81.347
BRN,Brunei,28/3/2020,120.0,5.0,1.0,1.0,,,52.78,445373,81.347
BRN,Brunei,29/3/2020,126.0,6.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,30/3/2020,127.0,1.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,31/3/2020,129.0,2.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,1/4/2020,131.0,2.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,2/4/2020,133.0,2.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,3/4/2020,134.0,1.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,4/4/2020,135.0,1.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,5/4/2020,135.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,6/4/2020,135.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,7/4/2020,135.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,8/4/2020,135.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,9/4/2020,135.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,10/4/2020,136.0,1.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,11/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,12/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,13/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,14/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,15/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,16/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,17/4/2020,136.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,18/4/2020,137.0,1.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,19/4/2020,138.0,1.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,20/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,21/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,22/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,23/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,24/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,25/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,26/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,27/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,28/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,29/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,30/4/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,1/5/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,2/5/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,3/5/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,4/5/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,5/5/2020,138.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,6/5/2020,139.0,1.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,7/5/2020,141.0,2.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,8/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,9/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,10/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,11/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,12/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,13/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,14/5/2020,141.0,0.0,1.0,0.0,,,58.33,445373,81.347
BRN,Brunei,15/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,16/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,17/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,18/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,19/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,20/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,21/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,22/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,23/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,24/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,25/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,26/5/2020,141.0,0.0,1.0,0.0,,,52.78,445373,81.347
BRN,Brunei,27/5/2020,141.0,0.0,2.0,1.0,,,52.78,445373,81.347
BRN,Brunei,28/5/2020,141.0,0.0,2.0,0.0,,,52.78,445373,81.347
BRN,Brunei,29/5/2020,141.0,0.0,2.0,0.0,,,52.78,445373,81.347
BRN,Brunei,30/5/2020,141.0,0.0,2.0,0.0,,,52.78,445373,81.347
BRN,Brunei,31/5/2020,141.0,0.0,2.0,0.0,,,52.78,445373,81.347
BRN,Brunei,1/6/2020,141.0,0.0,2.0,0.0,,,52.78,445373,81.347
BRN,Brunei,2/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,3/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,4/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,5/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,6/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,7/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,8/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,9/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,10/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,11/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,12/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,13/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,14/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,15/6/2020,141.0,0.0,2.0,0.0,,,49.07,445373,81.347
BRN,Brunei,16/6/2020,141.0,0.0,3.0,1.0,,,49.07,445373,81.347
BRN,Brunei,17/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,18/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,19/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,20/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,21/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,22/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,23/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,24/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,25/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,26/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,27/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,28/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,29/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,30/6/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,1/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,2/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,3/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,4/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,5/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,6/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,7/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,8/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,9/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,10/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,11/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,12/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,13/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,14/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,15/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,16/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,17/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,18/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,19/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,20/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,21/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,22/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,23/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,24/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,25/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,26/7/2020,141.0,0.0,3.0,0.0,,,49.07,445373,81.347
BRN,Brunei,27/7/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,28/7/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,29/7/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,30/7/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,31/7/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,1/8/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,2/8/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,3/8/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,4/8/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,5/8/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,6/8/2020,141.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,7/8/2020,142.0,1.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,8/8/2020,142.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,9/8/2020,142.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,10/8/2020,142.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,11/8/2020,142.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,12/8/2020,142.0,0.0,3.0,0.0,,,39.81,445373,81.347
BRN,Brunei,13/8/2020,142.0,0.0,3.0,0.0,,,37.04,445373,81.347
BRN,Brunei,14/8/2020,142.0,0.0,3.0,0.0,,,37.04,445373,81.347
BRN,Brunei,15/8/2020,142.0,0.0,3.0,0.0,,,37.04,445373,81.347
BRN,Brunei,16/8/2020,142.0,0.0,3.0,0.0,,,37.04,445373,81.347
BRN,Brunei,17/8/2020,142.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,18/8/2020,142.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,19/8/2020,143.0,1.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,20/8/2020,143.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,21/8/2020,143.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,22/8/2020,143.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,23/8/2020,143.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,24/8/2020,143.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,25/8/2020,144.0,1.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,26/8/2020,144.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,27/8/2020,144.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,28/8/2020,144.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,29/8/2020,144.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,30/8/2020,144.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,31/8/2020,144.0,0.0,3.0,0.0,,,40.74,445373,81.347
BRN,Brunei,1/9/2020,144.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,2/9/2020,144.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,3/9/2020,145.0,1.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,4/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,5/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,6/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,7/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,8/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,9/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,10/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,11/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,12/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,13/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,14/9/2020,145.0,0.0,3.0,0.0,,,37.96,445373,81.347
BRN,Brunei,15/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,16/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,17/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,18/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,19/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,20/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,21/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,22/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,23/9/2020,145.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,24/9/2020,146.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,25/9/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,26/9/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,27/9/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,28/9/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,29/9/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,30/9/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,1/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,2/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,3/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,4/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,5/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,6/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,7/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,8/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,9/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,10/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,11/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,12/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,13/10/2020,146.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,14/10/2020,147.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,15/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,16/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,17/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,18/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,19/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,20/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,21/10/2020,147.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,22/10/2020,148.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,23/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,24/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,25/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,26/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,27/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,28/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,29/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,30/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,31/10/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,1/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,2/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,3/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,4/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,5/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,6/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,7/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,8/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,9/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,10/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,11/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,12/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,13/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,14/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,15/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,16/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,17/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,18/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,19/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,20/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,21/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,22/11/2020,148.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,23/11/2020,149.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,24/11/2020,150.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,25/11/2020,150.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,26/11/2020,150.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,27/11/2020,150.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,28/11/2020,150.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,29/11/2020,150.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,30/11/2020,150.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,1/12/2020,151.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,2/12/2020,151.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,3/12/2020,151.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,4/12/2020,151.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,5/12/2020,151.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,6/12/2020,151.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,7/12/2020,151.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,8/12/2020,152.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,9/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,10/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,11/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,12/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,13/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,14/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,15/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,16/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,17/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,18/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,19/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,20/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,21/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,22/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,23/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,24/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,25/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,26/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,27/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,28/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,29/12/2020,152.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,30/12/2020,157.0,5.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,31/12/2020,157.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,1/1/2021,157.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,2/1/2021,157.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,3/1/2021,172.0,15.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,4/1/2021,172.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,5/1/2021,172.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,6/1/2021,172.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,7/1/2021,173.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,8/1/2021,173.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,9/1/2021,173.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,10/1/2021,173.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,11/1/2021,173.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,12/1/2021,174.0,1.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,13/1/2021,174.0,0.0,3.0,0.0,,,35.19,445373,81.347
BRN,Brunei,14/1/2021,174.0,0.0,3.0,0.0,,,35.19,445373,81.347
